ID,Rural,Income,Race,Expenditure,Kids
1004581,0,272829,4,17661.4999,0
1004582,0,15510,1,3469.3333,0
1004583,0,16578,1,5965.7334,0
1004584,0,21600,2,5913.1667,0
1004585,0,12000,1,3487.3333,0
1004586,0,33852,1,2532.6667,0
1004587,0,16872,1,5776.6667,0
1004588,0,52000,1,5959.8333,0
1004589,0,9000,2,2280.3333,0
1004590,0,124000,1,18206.9667,0
1004591,1,29133,1,4002,0
1004592,0,24000,2,11037.2334,0
1004593,0,379884,1,23189.7999,0
1004594,0,2304,2,2170,0
1004595,0,23486,1,11525.3333,0
1004596,0,78479,1,15080.5,0
1004597,0,13926,1,3589.3333,0
1004598,0,18426,1,7972.6667,0
1004599,0,280000,4,27571.1888,0
1004600,0,310025,1,18536.8334,0
1004601,0,378805,1,47526.3206,0
1004602,1,76600,1,9783.0999,0
1004603,1,33177,1,5078,2
1004604,0,32052,1,8780,0
1004605,0,74000,1,12024,0
1004606,0,66000,1,5303.3333,1
1004607,0,66000,4,5852.2666,3
1004608,0,57860,1,11896.4,0
1004609,0,37142,1,4828.1667,1
1004610,0,27252,1,7663.6667,0
1004611,0,182550,1,19580.8335,0
1004612,0,2047,2,1258.6667,0
1004613,0,55000,1,6262.6666,0
1004614,0,56026,1,6613.3333,0
1004615,0,59800,1,18337.2,1
1004616,0,7200,5,10155.4555,2
1004617,0,84300,1,8865.7001,0
1004618,0,58500,1,23035.7,0
1004619,0,55786,1,9901.3333,0
1004620,0,112400,1,10997.4999,0
1004621,0,72746,1,9383.3333,0
1004622,0,28026,1,5744.1667,0
1004623,0,3252,4,4298.7001,0
1004624,0,195000,1,21892.3334,0
1004625,0,31200,1,4201.1667,0
1004626,0,42852,1,9573,0
1004627,0,17898,1,4513.6667,0
1004628,0,43000,2,7935.6667,2
1004629,0,70000,1,9180.8333,0
1004630,0,131435,2,17420.6667,0
1004631,0,165000,1,47704.5221,0
1004632,0,112000,2,7040,1
1004633,0,900,1,2670.5,0
1004634,0,149000,1,14209.3334,0
1004635,0,12882,1,2125,0
1004636,0,100300,1,8381.3333,0
1004637,0,165022,1,24997.3319,0
1004638,0,24600,1,9667.6667,0
1004639,0,336852,1,30580.6667,2
1004640,0,41000,6,5942.1667,0
1004641,0,2000,2,8553.0667,0
1004642,0,118385,1,8869.5334,0
1004643,0,74560,1,4941.2334,0
1004644,0,41827,1,11224.3333,0
1004645,0,64106,1,5673.0666,0
1004646,1,80900,1,12385.8332,1
1004647,0,41670,1,5369.9666,0
1004648,0,1180,1,1261.3334,0
1004649,0,18900,1,4118.3333,0
1004650,0,27048,1,6497.7667,0
1004651,0,150000,1,13453.1889,2
1004652,0,22626,2,2614.6667,0
1004653,0,150000,1,26265.0443,0
1004654,0,60273,6,9765.9667,0
1004655,0,74000,1,9134.5,1
1004656,0,36000,1,2338.6667,0
1004657,0,35652,1,4869,0
1004658,0,37000,1,8807.8333,0
1004659,0,40764,1,6380.3333,0
1004660,0,344084,1,26496.4985,0
1004661,0,156000,1,11368.3333,0
1004662,0,354522,4,27938.3555,3
1004663,0,72000,1,7403.5333,0
1004664,0,42426,1,4438,0
1004665,0,1626,1,2285.5666,0
1004666,0,23474,3,4082,0
1004667,0,90013,1,10299.0001,0
1004668,0,102626,1,15759.1667,0
1004669,0,43000,1,13381.4333,1
1004670,0,72000,1,6250.0833,0
1004671,0,65700,1,3364.5834,0
1004672,0,80800,1,4646.05,0
1004673,0,187200,4,31971.8333,0
1004674,0,42426,1,1313.6667,0
1004675,0,86012,1,5972.4834,0
1004676,0,44630,1,5799.8666,4
1004677,0,48260,2,3656.1,2
1004678,0,700,2,296.0833,0
1004679,0,44618,1,2000.8334,0
1004680,0,32422,1,3956.5833,0
1004681,0,74368,1,5928.9167,0
1004682,0,24111,1,7201.6667,0
1004683,0,89951,1,4473.9167,0
1004684,0,120400,1,5867.8333,0
1004685,0,63875,1,3284.4166,0
1004686,0,170000,1,5430.1667,1
1004687,0,3000,2,305.8334,0
1004688,0,9600,2,1300.7833,0
1004689,0,38004,1,3114.6667,1
1004690,0,79000,2,2575.7667,0
1004691,0,42600,6,2378.0833,0
1004692,1,28518,1,1219.1667,0
1004693,1,97000,1,7724.8166,0
1004694,0,36400,6,2656.9167,2
1004695,0,19000,1,2072.9333,0
1004696,0,420084,1,11530.3444,0
1004697,1,91100,1,4351.3834,0
1004698,0,150000,1,5214.5111,0
1004699,0,81252,1,4452.6667,0
1004700,0,27300,1,3341.25,2
1004701,0,343084,1,21095.6777,1
1004702,0,3252,1,2495.1,0
1004703,0,20260,1,2146.1667,0
1004704,0,77470,4,4811.1667,0
1004705,0,17806,1,1985.7667,0
1004706,0,11344,1,1304.3333,0
1004707,0,3551,1,4225.6667,0
1004708,0,1800,2,416.5,0
1004709,0,421750,1,10958.1,0
1004710,0,43750,1,4369.8334,0
1004711,0,33516,1,4254.9167,0
1004712,0,88000,1,2484.4166,3
1004713,0,10836,1,1091.3333,0
1004714,0,24000,1,1321,0
1004715,0,52000,4,2775.1667,1
1004716,0,13026,1,3425.3333,0
1004717,0,170000,1,16115.1667,1
1004718,0,14125,1,5658.75,1
1004719,0,66752,1,3564.9166,0
1004720,0,112000,1,5943,2
1004721,0,11586,1,925,0
1004722,0,3252,1,2396.7667,0
1004723,0,117655,1,4582.3333,0
1004724,0,28404,1,2767.15,1
1004725,0,2025,1,3667.2,0
1004726,0,303200,1,12355.9167,0
1004727,0,31698,1,2394.6667,0
1004728,1,94000,1,8101.6666,2
1004729,0,49000,1,3993.6167,1
1004730,0,64146,1,3450.1667,0
1004731,0,17000,1,2392.25,3
1004732,1,15700,1,3070.9167,2
1004733,0,119000,1,8371.7834,0
1004734,0,480,2,1373.6667,0
1004735,0,16928,1,2634.6167,2
1004736,0,139489,1,2007.6667,0
1004737,0,34000,1,4561.2833,0
1004738,0,66700,1,4510.0334,2
1004739,0,229250,1,7030.1667,1
1004740,0,6900,1,3852,4
1004741,0,82000,1,5318.4166,0
1004742,0,60200,1,3310.1666,0
1004743,0,78304,2,5151.7166,2
1004744,0,67000,1,4376.5334,2
1004745,0,27830,1,1931.9667,2
1004746,0,62346,1,7154.3333,0
1004747,0,19584,2,1179.3333,0
1004748,0,117616,1,5153.8333,0
1004749,0,9758,1,1713.1667,0
1004750,0,113200,1,4811.75,0
1004751,0,840,1,1147.3333,0
1004752,0,212421,6,11460.8333,0
1004753,0,40000,1,3030.3333,0
1004754,0,1626,1,4750.6667,0
1004755,0,156000,2,4432.1667,0
1004756,0,55000,1,6680.3334,3
1004757,0,42426,1,2883.0833,0
1004758,0,396084,1,13471.75,0
1004759,0,10000,1,6199.2833,0
1004760,1,1280,1,1078.6667,0
1004761,0,177000,1,9071.3333,1
1004762,0,67200,1,2395.8333,0
1004763,0,24626,1,2517.5833,0
1004764,0,58000,1,3217.4167,0
1004765,0,155000,1,8754.3833,0
1004766,0,165565,1,7894.75,1
1004767,0,22388,1,3545.3333,0
1004768,0,58000,3,4402.5833,0
1004769,0,30100,2,3649.9167,3
1004770,0,24000,1,1296.3333,0
1004771,0,83612,1,4464,0
1004772,0,62000,1,3505.4167,0
1004773,0,9500,4,564.8333,0
1004774,0,75000,2,6520.8,1
1004775,0,20426,2,1884.3333,0
1004776,0,31400,2,3075.9167,0
1004777,0,191815,1,15643.6667,0
1004778,0,30060,2,1620.35,3
1004779,0,64304,1,4913.3333,0
1004780,0,16863,1,25587.8333,0
1004781,0,59642,1,4647.1667,0
1004782,0,17226,1,913.6667,0
1004783,0,17226,1,1340.3333,0
1004784,0,48000,1,4253.4277,0
1004785,0,6713,2,1478.4333,2
1004786,0,80000,1,4613.3333,0
1004787,0,30476,1,5261.6667,0
1004788,0,103000,1,7162.6667,1
1004789,0,105000,1,8419.75,0
1004790,0,62000,1,7178.5,0
1004791,0,93000,1,4966.35,0
1004792,1,24176,1,1931.3333,0
1004793,0,28400,1,2168.5833,1
1004794,0,206626,1,5380.9333,0
1004795,0,632,2,1312.6667,2
1004796,0,113001,1,5310.5833,0
1004797,0,25310,1,2230,0
1004798,0,104010,1,6080.6667,0
1004799,0,17876,1,2836.1667,2
1004800,0,59000,4,13692.5,0
1004801,0,55115,2,3383,0
1004802,0,43000,1,5728.5167,0
1004803,0,20289,1,2536.3333,0
1004804,0,250200,1,28715.211,0
1004805,0,139950,1,7264.8333,0
1004806,0,162000,1,5688.75,0
1004807,0,69762,1,3322.9167,0
1004808,0,155000,1,5655.8334,0
1004809,0,36426,1,1541.3333,0
1004810,0,46000,1,2107.25,0
1004811,0,6500,1,674.0833,0
1004812,1,10026,2,2010.8333,0
1004813,0,34000,1,3846.15,0
1004814,0,142000,1,5842,0
1004815,0,14056,2,1536.4166,0
1004816,0,49314,1,4949.8667,0
1004817,0,106290,1,4052.6667,0
1004818,0,64626,1,3771.95,0
1004819,0,437084,1,8293.6666,1
1004820,0,250300,1,13623.5613,0
1004821,0,33152,1,4115.6667,0
1004822,0,79956,1,4431.7166,0
1004823,0,56000,1,3332.0833,1
1004824,0,120000,2,4550.3333,0
1004825,0,155621,2,8155.35,1
1004826,0,5706,5,2209.6166,0
1004827,0,27407,1,3999,0
1004828,0,15000,1,5841.45,2
1004829,0,21666,1,1597.9167,0
1004830,0,50908,1,7213.6667,0
1004831,0,60417,4,8395.5,1
1004832,0,74051,1,3320.4167,0
1004833,0,56096,1,4584.8333,0
1004834,1,25968,1,828.1667,0
1004835,0,28076,1,2990.3333,0
1004836,0,7350,4,5810.2667,0
1004837,0,62555,1,3399.4167,0
1004838,0,80148,1,1474,0
1004839,0,107000,1,7779.8334,2
1004840,0,87000,1,8481.4166,0
1004841,0,24000,2,1125.8666,1
1004842,0,126000,1,11597.6833,1
1004843,0,343384,1,6601.4277,0
1004844,0,63000,1,2554.6667,1
1004845,0,25626,1,3568.3333,0
1004846,0,70000,1,4015.4167,0
1004847,0,17826,1,3147,0
1004848,0,6700,1,3078.5,1
1004849,1,96600,1,6415.0834,2
1004850,0,65000,1,3624.1333,0
1004851,0,45042,1,3579.6667,0
1004852,0,144226,2,7682.4833,0
1004853,0,117700,1,6789.0166,0
1004854,0,155000,1,4437.5,1
1004855,0,17280,1,1799,0
1004856,0,153048,1,9399.6667,0
1004857,0,101000,1,8049.3333,0
1004858,0,3171,1,1793,0
1004859,0,46900,1,2286.5,0
1004860,0,98500,1,3797.6167,0
1004861,0,70961,1,5802.1667,0
1004862,0,408084,1,11960.25,1
1004863,0,92000,1,2667.65,2
1004864,0,35336,1,3272.3333,0
1004865,0,109780,1,5999.7,2
1004866,0,38886,1,9631.3333,0
1004867,0,48908,1,2485.1667,0
1004868,0,36252,1,1790.3333,0
1004869,0,29535,2,4950.3333,1
1004870,0,106210,1,4227.8334,1
1004871,0,2000,1,831,0
1004872,0,130000,4,12787.9167,1
1004873,0,65325,2,2898.75,0
1004874,0,38000,1,2749.25,2
1004875,0,31318,1,2333.6667,0
1004876,0,170327,1,12806.6888,0
1004877,0,352084,1,8963.5833,0
1004878,0,24000,1,3280.9834,0
1004879,0,268020,6,12753.0001,1
1004880,0,343884,1,6055.6666,1
1004881,0,19500,1,2510.0833,2
1004882,0,14160,1,1121.3333,0
1004883,0,78136,1,4694.5833,1
1004884,0,75000,1,4852.7611,0
1004885,0,54000,1,2403.9167,0
1004886,0,25400,1,2409.4333,0
1004887,0,51000,1,12570.4993,1
1004888,0,120000,1,6023.3333,3
1004889,0,50706,1,1912,0
1004890,0,17000,1,2884.7,0
1004891,0,1082,1,1296.3333,0
1004892,0,13736,1,3113.7611,0
1004893,0,87000,1,5832,2
1004894,0,4000,1,1024.1667,0
1004895,0,249325,1,6185.1667,0
1004896,0,108300,1,5558.5,1
1004897,0,170001,1,8774.8333,3
1004898,0,49340,1,9322.8333,0
1004899,0,42012,1,2646.7167,1
1004900,1,6728,1,801.3333,0
1004901,0,24000,1,1127.9333,0
1004902,0,300000,1,10138.3111,3
1004903,0,70000,1,3896.0834,0
1004904,0,114000,1,5014.75,0
1004905,0,29374,1,4901.3333,0
1004906,0,104200,5,5159.3667,1
1004907,0,476315,1,14407.7893,0
1004908,0,40000,1,3026.6667,0
1004909,0,53000,1,3115.5834,0
1004910,0,98000,1,5379.25,0
1004911,0,3200,2,26273.5,0
1004912,0,115015,1,4058.05,0
1004913,0,17190,1,2571.3333,0
1004914,0,107426,1,9693.8333,0
1004915,0,50240,1,7357.2666,1
1004916,0,33600,1,1966.5,0
1004917,0,17000,1,10214.75,0
1004918,0,46506,1,1752.3333,0
1004919,0,69250,2,4309.5834,0
1004920,0,92600,1,6265.2,0
1004921,0,56000,1,6326.6166,0
1004922,0,29026,1,3687.75,0
1004923,0,21821,1,1595,0
1004924,0,70000,1,3801.5,0
1004925,0,68173,1,2990.2,0
1004926,0,9500,4,3430.9166,0
1004927,0,43000,1,9158.1667,0
1004928,0,34740,1,5273.6667,0
1004929,0,44772,1,2466.6667,0
1004930,0,82000,2,5874.8333,1
1004931,1,14200,1,3707.5,3
1004932,0,150000,1,67751.0944,0
1004933,1,100840,1,9357.0944,2
1004934,0,9934,1,739.3333,0
1004935,0,24760,1,2164.9,0
1004936,0,145000,1,4327.8333,0
1004937,0,39000,6,3820.6666,4
1004938,0,8992,1,2136.3333,0
1004939,0,65289,1,3589.4167,2
1004940,0,60000,1,4281.1667,0
1004941,0,55350,2,3078.7334,0
1004942,0,22426,2,3987.8333,0
1004943,0,32052,1,3122.6667,0
1004944,0,138000,1,7476.8444,1
1004945,0,17426,1,4478,0
1004946,1,55000,1,9745.6111,1
1004947,0,34000,1,3528.9334,0
1004948,0,17000,2,1233.2166,0
1004949,0,65700,1,3034.1667,0
1004950,0,14000,1,2731.8333,0
1004951,0,1626,2,12228.8167,0
1004952,0,3700,1,2839.8333,0
1004953,0,65000,1,5265.75,0
1004954,0,1180,2,1701,0
1004955,0,59000,1,3140.8334,0
1004956,0,240800,4,9082.8333,2
1004957,0,30700,1,6090.5,0
1004958,0,947262,1,7714.1444,0
1004959,0,35926,1,7295.2,0
1004960,0,352884,1,12955.0944,0
1004961,0,15252,1,2934.9667,0
1004962,0,56626,1,3226.5833,0
1004963,0,74000,1,4182.8333,0
1004964,0,134220,1,11437.6667,2
1004965,0,381210,1,7078.9277,0
1004966,0,141200,1,5926,0
1004967,0,44052,1,2123.6667,0
1004968,0,32000,1,1604,0
1004969,0,65001,1,5077.7611,1
1004970,0,3,1,2929.5333,0
1004971,0,32200,6,2311.3333,0
1004972,0,79626,3,1766,0
1004973,0,5960,1,5890.4159,0
1004974,0,30000,1,2030.25,0
1004975,0,43000,1,2588.8334,0
1004976,0,52000,1,2903.8333,2
1004977,0,15752,1,1463.8333,0
1004978,0,41000,1,3333.0834,2
1004979,0,10809,2,894,0
1004980,0,32101,1,2382.75,0
1004981,0,23612,1,3766.3333,0
1004982,0,150000,1,9236.9167,0
1004983,0,83800,1,6900.4167,0
1004984,0,106600,1,4626.5833,0
1004985,0,50000,1,1937.1666,1
1004986,0,28074,2,1068.6667,0
1004987,0,3084,1,1368.95,1
1004988,0,100000,1,5891.5,1
1004989,1,60000,1,2660.3333,1
1004990,0,18330,1,1265,0
1004991,0,18427,1,2441,0
1004992,0,47048,2,2956.25,0
1004993,0,117000,1,2738.9167,0
1004994,0,57000,2,5321.2833,1
1004995,0,263000,1,17148.3444,4
1004996,0,65800,1,3048.0833,2
1004997,0,45000,1,2336.5834,0
1004998,0,28600,1,2158,4
1004999,0,78000,1,5064.3333,0
1005000,0,26660,2,1928.5834,1
1005001,0,400,1,4132.7611,0
1005002,0,11028,1,1688.7,0
1005003,0,25000,1,4624.25,0
1005004,0,34000,6,3478.4167,0
1005005,0,85000,1,6463.3333,0
1005006,0,11622,1,976,0
1005007,1,64100,1,2709,0
1005008,0,22800,1,1698.1667,0
1005009,0,76916,1,10089.5,0
1005010,0,10827,1,819.6667,0
1005011,0,20716,1,3547.75,0
1005012,0,43626,4,2754,0
1005013,0,36000,1,1972.3333,0
1005014,0,203024,1,8191.5,0
1005015,0,56184,1,8993.95,0
1005016,0,44582,1,2284.3333,0
1005017,0,386084,1,15834.4278,0
1005018,0,151026,1,6350,0
1005019,0,190000,4,8932.75,2
1005020,0,24500,1,2206.1667,0
1005021,0,373084,1,8747.6944,1
1005022,0,185432,1,6752.7611,0
1005023,0,70000,2,3781.5833,0
1005024,0,19630,1,1090,0
1005025,0,200,6,4779.0944,0
1005026,0,16782,1,1167.6667,0
1005027,0,28074,1,7060.6667,0
1005028,0,1200,2,1167.6667,0
1005029,0,93664,1,6456.5834,1
1005030,0,38117,1,1782.6667,0
1005031,0,67000,1,5220.25,0
1005032,0,32953,1,4348.5,0
1005033,0,21408,2,6140.8833,0
1005034,0,173219,1,6359.6667,0
1005035,0,101001,1,4176.9167,2
1005036,0,854562,1,10334.0944,3
1005037,0,37,1,4891.9833,0
1005038,0,185001,1,20222.5,2
1005039,0,49180,1,6301.6666,0
1005040,0,210200,1,12384.4167,2
1005041,0,111000,2,7247.2501,1
1005042,0,25226,1,3164.6667,0
1005043,0,78871,1,8689.4167,1
1005044,0,240000,1,13870.4277,2
1005045,0,42264,1,3359.3333,0
1005046,0,100000,4,4440.7611,0
1005047,0,34000,2,2527.0334,0
1005048,0,2520,4,2072,2
1005049,0,82000,1,7611.2833,0
1005050,0,13602,1,1880.6667,0
1005051,0,34000,1,3353.2167,2
1005052,0,98000,2,4055.5833,2
1005053,0,55268,1,6966,0
1005054,1,143758,1,3029.4167,0
1005055,0,18660,1,2300,0
1005056,0,18636,2,1554.3333,3
1005057,0,65000,1,3157.0834,0
1005058,0,196000,1,7671.5944,0
1005059,0,146381,1,7956.75,0
1005060,0,71452,1,3869.75,0
1005061,0,20610,2,1580.6667,1
1005062,0,42000,1,1885.75,0
1005063,0,47930,2,3201.1,0
1005064,0,1626,1,2640.3333,0
1005065,0,30426,1,3816.3333,0
1005066,0,50200,1,4104.7611,0
1005067,0,9000,2,2311.5,2
1005068,0,151700,1,7011.5944,1
1005069,0,36000,2,3263.4,1
1005070,0,290000,1,9379.5944,2
1005071,0,31252,1,11494,0
1005072,0,67200,4,2679.8333,0
1005073,0,503084,1,17428.8444,1
1005074,0,293000,1,9988.25,0
1005075,0,85000,1,7275.25,0
1005076,0,85925,1,3963.8333,0
1005077,1,48747,1,3258.0834,0
1005078,0,152000,4,6035.0833,0
1005079,0,14778,1,1634.6667,0
1005080,1,38526,1,1950.3333,0
1005081,0,80127,1,8218.9167,0
1005082,1,32800,1,2220.7499,0
1005083,0,141600,1,4793.4167,0
1005084,0,89420,1,5323.3667,0
1005085,0,63075,1,2929.8333,0
1005086,0,56914,4,3627.25,0
1005087,0,85000,1,3886.9167,0
1005088,0,86000,2,2912.4334,0
1005089,0,64000,1,641.5834,0
1005090,0,1626,1,2623.2834,0
1005091,0,250000,1,8264.25,0
1005092,0,43800,2,2167.5833,3
1005093,0,69000,1,3285.25,0
1005094,0,3275,6,2182.6,0
1005095,0,14634,4,1934.6667,0
1005096,0,157000,1,7073.25,2
1005097,0,10000,2,2513.75,0
1005098,0,34000,1,2606.0333,0
1005099,1,64074,1,4351,0
1005100,0,36078,1,2343.6667,0
1005101,0,140626,1,3891.5,3
1005102,0,13000,1,1775.25,0
1005103,0,23794,1,7382.6666,0
1005104,0,11358,1,1504,0
1005105,0,84726,1,6269.5834,0
1005106,1,64758,1,4677.8333,0
1005107,1,10500,1,1127.4167,0
1005108,0,9470,1,2543.3333,0
1005109,1,42250,1,3200.25,0
1005110,0,83000,2,9610.1667,1
1005111,0,42568,1,2070.6667,5
1005112,1,125509,1,3053.5833,0
1005113,0,109000,1,4028.7,0
1005114,0,13926,1,1220.3333,0
1005115,0,14187,1,2046.3167,0
1005116,0,69048,1,3216.9167,2
1005117,0,47128,1,2649.1334,0
1005118,0,76388,1,5004.6667,0
1005119,0,187000,1,4798.6667,0
1005120,0,155000,1,4390.5,0
1005121,0,35226,1,1818,0
1005122,0,86000,1,3862.5167,4
1005123,0,10500,1,1424.6667,0
1005124,0,24000,1,2215.2333,0
1005125,0,80000,2,3725,0
1005126,1,13722,2,997.3333,0
1005127,0,62600,1,4234.5833,0
1005128,0,50900,1,1740.25,0
1005129,0,37080,1,2721.3333,0
1005130,0,12368,2,1398.1333,0
1005131,0,157560,1,7056.0944,0
1005132,1,15000,2,4454.5667,1
1005133,0,23026,2,4427,0
